10000	6.0
20000	7.0
30000	3.0
40000	4.0
50000	3.0
60000	4.0
70000	3.0
80000	3.0
90000	3.0
100000	0.0
110000	4.0
120000	6.0
130000	8.0
140000	4.0
150000	2.0
160000	3.0
170000	5.0
180000	5.0
190000	6.0
200000	5.0
210000	2.0
220000	0.0
230000	4.0
240000	6.0
250000	4.0
260000	6.0
270000	3.0
280000	5.0
290000	3.0
300000	4.0
310000	2.0
320000	4.0
330000	3.0
340000	4.0
350000	295.0
360000	332.0
370000	329.0
380000	333.0
390000	335.0
400000	332.0
410000	334.0
420000	334.0
430000	163.0
440000	332.0
450000	337.0
460000	185.0
470000	146.0
480000	330.0
490000	207.0
500000	246.0
510000	329.0
520000	332.0
530000	334.0
540000	297.0
550000	330.0
560000	316.0
570000	278.0
580000	331.0
590000	335.0
600000	159.0
610000	333.0
620000	337.0
630000	176.0
640000	324.0
650000	317.0
660000	327.0
670000	169.0
680000	330.0
690000	325.0
700000	330.0
710000	189.0
720000	272.0
730000	314.0
740000	327.0
750000	338.0
760000	289.0
770000	326.0
780000	165.0
790000	330.0
800000	331.0
810000	233.0
820000	270.0
830000	334.0
840000	218.0
850000	289.0
860000	333.0
870000	334.0
880000	334.0
890000	335.0
900000	328.0
910000	268.0
920000	331.0
930000	332.0
940000	336.0
950000	178.0
960000	317.0
970000	333.0
980000	273.0
990000	300.0
1000000	305.0
