10000	2.0
20000	2.0
30000	2.0
40000	2.0
50000	2.0
60000	2.0
70000	2.0
80000	2.0
90000	2.0
100000	2.0
110000	2.0
120000	2.0
130000	2.0
140000	2.0
150000	2.0
160000	2.0
170000	2.0
180000	2.0
190000	2.0
200000	2.0
210000	2.0
220000	2.0
230000	2.0
240000	2.0
250000	2.0
260000	1.0
270000	2.0
280000	2.0
290000	2.0
300000	2.0
310000	2.0
320000	2.0
330000	2.0
340000	2.0
350000	2.0
360000	2.0
370000	2.0
380000	2.0
390000	2.0
400000	2.0
410000	2.0
420000	2.0
430000	2.0
440000	2.0
450000	2.0
460000	2.0
470000	2.0
480000	2.0
490000	2.0
500000	2.0
510000	2.0
520000	2.0
530000	2.0
540000	2.0
550000	2.0
560000	2.0
570000	2.0
580000	2.0
590000	2.0
600000	2.0
610000	2.0
620000	2.0
630000	2.0
640000	2.0
650000	2.0
660000	2.0
670000	2.0
680000	2.0
690000	2.0
700000	2.0
710000	2.0
720000	2.0
730000	2.0
740000	2.0
750000	2.0
760000	2.0
770000	2.0
780000	2.0
790000	2.0
800000	2.0
810000	2.0
820000	2.0
830000	2.0
840000	2.0
850000	2.0
860000	2.0
870000	2.0
880000	2.0
890000	2.0
900000	2.0
910000	2.0
920000	2.0
930000	2.0
940000	2.0
950000	2.0
960000	2.0
970000	2.0
980000	2.0
990000	2.0
1000000	2.0
1010000	2.0
1020000	2.0
1030000	2.0
1040000	2.0
1050000	2.0
1060000	2.0
1070000	2.0
1080000	2.0
1090000	2.0
1100000	2.0
1110000	2.0
1120000	2.0
1130000	2.0
1140000	2.0
1150000	2.0
1160000	2.0
1170000	2.0
1180000	2.0
1190000	2.0
1200000	2.0
1210000	2.0
1220000	2.0
1230000	2.0
1240000	2.0
1250000	2.0
1260000	2.0
1270000	2.0
1280000	2.0
1290000	2.0
1300000	2.0
1310000	2.0
1320000	2.0
1330000	2.0
1340000	2.0
1350000	2.0
1360000	2.0
1370000	2.0
1380000	2.0
1390000	2.0
1400000	2.0
1410000	2.0
1420000	2.0
1430000	2.0
1440000	2.0
1450000	2.0
1460000	2.0
1470000	2.0
1480000	2.0
1490000	2.0
1500000	2.0
1510000	2.0
1520000	2.0
1530000	2.0
1540000	2.0
1550000	2.0
1560000	2.0
1570000	2.0
1580000	2.0
1590000	2.0
1600000	2.0
1610000	2.0
1620000	2.0
1630000	2.0
1640000	2.0
1650000	2.0
1660000	2.0
1670000	2.0
1680000	2.0
1690000	2.0
1700000	2.0
1710000	2.0
1720000	2.0
1730000	2.0
1740000	2.0
1750000	2.0
1760000	2.0
1770000	2.0
1780000	2.0
1790000	2.0
1800000	2.0
1810000	2.0
1820000	2.0
1830000	2.0
1840000	2.0
1850000	2.0
1860000	2.0
1870000	2.0
1880000	2.0
1890000	2.0
1900000	2.0
1910000	2.0
1920000	2.0
1930000	2.0
1940000	2.0
1950000	2.0
1960000	2.0
1970000	2.0
1980000	2.0
1990000	2.0
2000000	2.0
