Test step	Reward
200	0
400	0
600	0
800	0
1000	0
1200	0
1400	1
1600	0
1800	0
2000	0
2200	0
2400	0
2600	0
2800	0
3000	0
3200	0
3400	0
3600	0
3800	0
4000	0
4200	0
4400	0
4600	0
4800	0
5000	0
5200	0
5400	0
5600	0
5800	0
6000	0
6200	0
6400	0
6600	0
6800	0
7000	0
7200	0
7400	0
7600	0
7800	0
8000	0
8200	0
8400	0
8600	0
8800	0
9000	0
9200	0
9400	0
9600	0
9800	0
10000	0
10200	0
10400	0
10600	0
10800	0
11000	0
11200	1
11400	0
11600	0
11800	0
12000	0
12200	0
12400	0
12600	0
12800	0
13000	0
13200	0
13400	0
13600	0
13800	0
14000	0
14200	0
14400	0
14600	0
14800	0
15000	0
15200	0
15400	0
15600	0
15800	0
16000	0
16200	0
16400	0
16600	0
16800	0
17000	0
17200	0
17400	0
17600	0
17800	0
18000	0
18200	0
18400	0
18600	0
18800	0
19000	0
19200	0
19400	0
19600	0
19800	0
20000	0
20200	0
20400	0
20600	0
20800	0
21000	0
21200	0
21400	0
21600	0
21800	0
22000	0
22200	0
22400	0
22600	0
22800	0
23000	0
23200	0
23400	0
23600	0
23800	0
24000	0
24200	0
24400	0
24600	0
24800	0
25000	0
25200	0
25400	0
25600	0
25800	0
26000	0
26200	0
26400	0
26600	0
26800	0
27000	0
27200	0
27400	0
27600	0
27800	0
28000	0
28200	0
28400	0
28600	0
28800	0
29000	0
29200	0
29400	0
29600	0
29800	0
30000	0
30200	0
30400	0
30600	0
30800	0
31000	0
31200	0
31400	0
31600	0
31800	0
32000	0
32200	0
32400	0
32600	0
32800	0
33000	0
33200	0
33400	0
33600	0
33800	0
34000	0
34200	0
34400	0
34600	0
34800	0
35000	0
35200	0
35400	0
35600	0
35800	0
36000	0
36200	0
36400	0
36600	0
36800	0
37000	0
37200	0
37400	0
37600	0
37800	0
38000	0
38200	0
38400	0
38600	0
38800	0
39000	0
39200	0
39400	0
39600	0
39800	0
40000	0
40200	0
40400	0
40600	0
40800	0
41000	0
41200	0
41400	0
41600	0
41800	0
42000	0
42200	0
42400	0
42600	0
42800	0
43000	0
43200	0
43400	0
43600	0
43800	0
44000	0
44200	0
44400	0
44600	0
44800	0
45000	0
45200	0
45400	0
45600	0
45800	0
46000	0
46200	0
46400	0
46600	0
46800	0
47000	0
47200	0
47400	0
47600	0
47800	0
48000	0
48200	0
48400	0
48600	0
48800	0
49000	0
49200	0
49400	0
49600	0
49800	0
50000	0
50200	0
50400	0
50600	0
50800	0
51000	0
51200	0
51400	0
51600	0
51800	0
52000	0
52200	0
52400	0
52600	0
52800	0
53000	0
53200	0
53400	0
53600	0
53800	0
54000	0
54200	0
54400	0
54600	0
54800	0
55000	0
55200	0
55400	0
55600	0
55800	0
56000	0
56200	0
56400	0
56600	0
56800	0
57000	0
57200	0
57400	0
57600	0
57800	0
58000	0
58200	0
58400	0
58600	0
58800	0
59000	0
59200	0
59400	0
59600	0
59800	0
60000	0
60200	0
60400	0
60600	0
60800	0
61000	0
61200	0
61400	0
61600	0
61800	0
62000	0
62200	0
62400	0
62600	0
62800	0
63000	0
63200	0
63400	0
63600	0
63800	0
64000	0
64200	0
64400	0
64600	0
64800	0
65000	0
65200	0
65400	0
65600	0
65800	0
66000	0
66200	0
66400	0
66600	0
66800	0
67000	0
67200	0
67400	0
67600	0
67800	0
68000	0
68200	0
68400	0
68600	0
68800	0
69000	0
69200	0
69400	0
69600	0
69800	0
70000	0
70200	0
70400	0
70600	0
70800	0
71000	0
71200	0
71400	0
71600	0
71800	0
72000	0
72200	0
72400	0
72600	0
72800	0
73000	0
73200	0
73400	0
73600	0
73800	0
74000	0
74200	0
74400	0
74600	0
74800	0
75000	0
75200	0
75400	0
75600	0
75800	0
76000	0
76200	0
76400	0
76600	0
76800	0
77000	0
77200	0
77400	0
77600	0
77800	0
78000	0
78200	0
78400	0
78600	0
78800	0
79000	0
79200	0
79400	0
79600	0
79800	0
80000	0
80200	0
80400	0
80600	0
80800	0
81000	0
81200	0
81400	0
81600	0
81800	0
82000	0
82200	0
82400	0
82600	0
82800	0
83000	0
83200	0
83400	0
83600	0
83800	0
84000	0
84200	0
84400	0
84600	0
84800	0
85000	0
85200	0
85400	0
85600	0
85800	0
86000	0
86200	0
86400	0
86600	0
86800	0
87000	0
87200	0
87400	0
87600	0
87800	0
88000	0
88200	0
88400	0
88600	0
88800	0
89000	0
89200	0
89400	0
89600	0
89800	0
90000	0
90200	0
90400	0
90600	1
90800	0
91000	0
91200	0
91400	0
91600	0
91800	0
92000	0
92200	0
92400	0
92600	0
92800	0
93000	0
93200	0
93400	0
93600	0
93800	0
94000	0
94200	0
94400	0
94600	0
94800	0
95000	0
95200	0
95400	0
95600	0
95800	0
96000	0
96200	0
96400	0
96600	0
96800	0
97000	0
97200	0
97400	0
97600	0
97800	0
98000	0
98200	0
98400	0
98600	0
98800	0
99000	0
99200	0
99400	0
99600	0
99800	0
100000	0
100200	0
100400	0
100600	0
100800	0
101000	0
101200	0
101400	0
101600	0
101800	0
102000	0
102200	0
102400	0
102600	0
102800	0
103000	0
103200	0
103400	0
103600	0
103800	0
104000	0
104200	0
104400	0
104600	0
104800	0
105000	0
105200	0
105400	0
105600	0
105800	0
106000	0
106200	0
106400	0
106600	0
106800	0
107000	0
107200	0
107400	0
107600	0
107800	0
108000	0
108200	0
108400	0
108600	0
108800	0
109000	0
109200	0
109400	0
109600	0
109800	0
110000	0
110200	0
110400	0
110600	0
110800	0
111000	0
111200	0
111400	0
111600	0
111800	0
112000	0
112200	0
112400	0
112600	0
112800	0
113000	0
113200	0
113400	0
113600	0
113800	0
114000	0
114200	0
114400	0
114600	0
114800	0
115000	0
115200	0
115400	0
115600	0
115800	0
116000	0
116200	0
116400	0
116600	0
116800	0
117000	0
117200	0
117400	0
117600	0
117800	0
118000	0
118200	0
118400	0
118600	0
118800	0
119000	0
119200	0
119400	0
119600	0
119800	0
120000	0
120200	0
120400	0
120600	0
120800	0
121000	0
121200	0
121400	0
121600	0
121800	0
122000	0
122200	0
122400	0
122600	0
122800	0
123000	0
123200	0
123400	0
123600	0
123800	0
124000	0
