Test step	Reward
600	0
1200	0
1800	0
2400	0
3000	0
3600	0
4200	0
4800	0
5400	0
6000	0
6600	0
7200	0
7800	0
8400	0
9000	0
9600	0
10200	0
10800	0
11400	0
12000	0
12600	0
13200	0
13800	0
14400	0
15000	0
15600	0
16200	0
16800	0
17400	0
18000	0
18600	0
19200	0
19800	0
20400	0
21000	0
21600	0
22200	0
22800	0
23400	0
24000	0
24600	0
25200	0
25800	0
26400	0
27000	0
27600	0
28200	0
28800	0
29400	0
30000	0
30600	0
31200	0
31800	0
32400	0
33000	0
33600	0
34200	0
34800	0
35400	0
36000	0
36600	0
37200	0
37800	0
38400	0
39000	0
39600	0
40200	0
40800	0
41400	0
42000	0
42600	0
43200	0
43800	0
44400	0
45000	0
45600	0
46200	0
46800	0
47400	0
48000	0
48600	0
49200	0
49800	0
50400	0
51000	1
51600	0
52200	0
52800	1
53400	0
54000	0
54600	0
55200	0
55800	0
56400	0
57000	1
57600	0
58200	0
58800	0
59400	0
60000	0
60600	0
61200	0
61800	0
62400	0
63000	0
63600	0
64200	0
64800	0
65400	0
66000	0
66600	0
67200	0
67800	0
68400	1
69000	0
69600	0
70200	0
70800	0
71400	0
72000	0
72600	0
73200	0
73800	0
74400	0
75000	0
75600	0
76200	0
76800	0
77400	0
78000	0
78600	0
79200	0
79800	0
80400	0
81000	0
81600	0
82200	0
82800	0
83400	0
84000	0
84600	0
85200	0
85800	1
86400	0
87000	0
87600	0
88200	0
88800	0
89400	0
90000	0
90600	0
91200	0
91800	0
92400	0
93000	0
93600	0
94200	0
94800	0
95400	0
96000	0
96600	0
97200	0
97800	0
98400	0
99000	1
99600	0
100200	0
100800	0
101400	0
102000	0
102600	0
103200	1
103800	0
104400	0
105000	0
105600	0
106200	0
106800	0
107400	0
108000	0
108600	0
109200	0
109800	0
110400	0
111000	0
111600	0
112200	0
112800	0
113400	0
114000	0
114600	0
115200	0
115800	0
116400	0
117000	0
117600	0
118200	0
118800	0
119400	0
120000	0
120600	0
121200	0
121800	0
122400	0
123000	0
123600	0
124200	0
124800	0
125400	0
126000	0
126600	0
127200	0
